color,confidence,from,id,label,title,to,type
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useDebounce,code/wiki-viewer/src/hooks/useDebounce->code/wiki-viewer/src/hooks/useDebounce#useDebounce:CONTAINS,,,code/wiki-viewer/src/hooks/useDebounce#useDebounce,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/hooks/useDocumentTitle,code/wiki-viewer/src/hooks/useDocumentTitle->code/wiki-viewer/src/i18n/index:IMPORTS,,,code/wiki-viewer/src/i18n/index,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useDocumentTitle,code/wiki-viewer/src/hooks/useDocumentTitle->code/wiki-viewer/src/hooks/useDocumentTitle#useDocumentTitle:CONTAINS,,,code/wiki-viewer/src/hooks/useDocumentTitle#useDocumentTitle,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useFocusTrap,code/wiki-viewer/src/hooks/useFocusTrap->code/wiki-viewer/src/hooks/useFocusTrap#useFocusTrap:CONTAINS,,,code/wiki-viewer/src/hooks/useFocusTrap#useFocusTrap,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/hooks/useIngestStream,code/wiki-viewer/src/hooks/useIngestStream->code/wiki-viewer/src/stores/ingestStore:IMPORTS,,,code/wiki-viewer/src/stores/ingestStore,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useIngestStream,code/wiki-viewer/src/hooks/useIngestStream->code/wiki-viewer/src/hooks/useIngestStream#connectIngestStream:CONTAINS,,,code/wiki-viewer/src/hooks/useIngestStream#connectIngestStream,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useIngestStream,code/wiki-viewer/src/hooks/useIngestStream->code/wiki-viewer/src/hooks/useIngestStream#disconnectIngestStream:CONTAINS,,,code/wiki-viewer/src/hooks/useIngestStream#disconnectIngestStream,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useIngestStream,code/wiki-viewer/src/hooks/useIngestStream->code/wiki-viewer/src/hooks/useIngestStream#useIngestStreamManager:CONTAINS,,,code/wiki-viewer/src/hooks/useIngestStream#useIngestStreamManager,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useKeyboardShortcuts,code/wiki-viewer/src/hooks/useKeyboardShortcuts->code/wiki-viewer/src/hooks/useKeyboardShortcuts#useKeyboardShortcuts:CONTAINS,,,code/wiki-viewer/src/hooks/useKeyboardShortcuts#useKeyboardShortcuts,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useNetworkStatus,code/wiki-viewer/src/hooks/useNetworkStatus->code/wiki-viewer/src/hooks/useNetworkStatus#useNetworkStatus:CONTAINS,,,code/wiki-viewer/src/hooks/useNetworkStatus#useNetworkStatus,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/usePWAInstall,code/wiki-viewer/src/hooks/usePWAInstall->code/wiki-viewer/src/hooks/usePWAInstall#usePWAInstall:CONTAINS,,,code/wiki-viewer/src/hooks/usePWAInstall#usePWAInstall,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useReducedMotion,code/wiki-viewer/src/hooks/useReducedMotion->code/wiki-viewer/src/hooks/useReducedMotion#useReducedMotion:CONTAINS,,,code/wiki-viewer/src/hooks/useReducedMotion#useReducedMotion,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/hooks/useSpeechSynthesis.test,code/wiki-viewer/src/hooks/useSpeechSynthesis.test->code/wiki-viewer/src/hooks/useSpeechSynthesis:IMPORTS,,,code/wiki-viewer/src/hooks/useSpeechSynthesis,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useSpeechSynthesis,code/wiki-viewer/src/hooks/useSpeechSynthesis->code/wiki-viewer/src/hooks/useSpeechSynthesis#useSpeechSynthesis:CONTAINS,,,code/wiki-viewer/src/hooks/useSpeechSynthesis#useSpeechSynthesis,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useSWUpdate,code/wiki-viewer/src/hooks/useSWUpdate->code/wiki-viewer/src/hooks/useSWUpdate#useSWUpdate:CONTAINS,,,code/wiki-viewer/src/hooks/useSWUpdate#useSWUpdate,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/hooks/useToast,code/wiki-viewer/src/hooks/useToast->code/wiki-viewer/src/hooks/useToast#useToast:CONTAINS,,,code/wiki-viewer/src/hooks/useToast#useToast,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/i18n/index,code/wiki-viewer/src/i18n/index->code/wiki-viewer/src/i18n/index#typeLabelKey:CONTAINS,,,code/wiki-viewer/src/i18n/index#typeLabelKey,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/i18n/index,code/wiki-viewer/src/i18n/index->code/wiki-viewer/src/i18n/index#updateTitle:CONTAINS,,,code/wiki-viewer/src/i18n/index#updateTitle,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/apiUtils,code/wiki-viewer/src/lib/apiUtils->code/wiki-viewer/src/lib/apiUtils#safeJson:CONTAINS,,,code/wiki-viewer/src/lib/apiUtils#safeJson,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/apiUtils,code/wiki-viewer/src/lib/apiUtils->code/wiki-viewer/src/lib/apiUtils#classifyError:CONTAINS,,,code/wiki-viewer/src/lib/apiUtils#classifyError,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/apiUtils,code/wiki-viewer/src/lib/apiUtils->code/wiki-viewer/src/lib/apiUtils#getErrorDisplayMessage:CONTAINS,,,code/wiki-viewer/src/lib/apiUtils#getErrorDisplayMessage,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/constants,code/wiki-viewer/src/lib/constants->code/wiki-viewer/src/lib/constants#TYPE_LABEL_KEY:CONTAINS,,,code/wiki-viewer/src/lib/constants#TYPE_LABEL_KEY,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/lib/dateUtils,code/wiki-viewer/src/lib/dateUtils->code/wiki-viewer/src/i18n/index:IMPORTS,,,code/wiki-viewer/src/i18n/index,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/lib/dateUtils,code/wiki-viewer/src/lib/dateUtils->code/wiki-viewer/src/lib/dateUtils#formatDistanceToNow:CONTAINS,,,code/wiki-viewer/src/lib/dateUtils#formatDistanceToNow,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fetchWithTimeout,code/wiki-viewer/src/lib/fetchWithTimeout->code/wiki-viewer/src/lib/fetchWithTimeout#FetchTimeoutError:CONTAINS,,,code/wiki-viewer/src/lib/fetchWithTimeout#FetchTimeoutError,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fetchWithTimeout,code/wiki-viewer/src/lib/fetchWithTimeout->code/wiki-viewer/src/lib/fetchWithTimeout#fetchWithTimeout:CONTAINS,,,code/wiki-viewer/src/lib/fetchWithTimeout#fetchWithTimeout,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fetchWithTimeout,code/wiki-viewer/src/lib/fetchWithTimeout->code/wiki-viewer/src/lib/fetchWithTimeout#onExternalAbort:CONTAINS,,,code/wiki-viewer/src/lib/fetchWithTimeout#onExternalAbort,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fetchWithTimeout,code/wiki-viewer/src/lib/fetchWithTimeout->code/wiki-viewer/src/lib/fetchWithTimeout#cleanup:CONTAINS,,,code/wiki-viewer/src/lib/fetchWithTimeout#cleanup,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fetchWithTimeout,code/wiki-viewer/src/lib/fetchWithTimeout->code/wiki-viewer/src/lib/fetchWithTimeout#fetchWithRetry:CONTAINS,,,code/wiki-viewer/src/lib/fetchWithTimeout#fetchWithRetry,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fileUtils,code/wiki-viewer/src/lib/fileUtils->code/wiki-viewer/src/lib/fileUtils#formatBytes:CONTAINS,,,code/wiki-viewer/src/lib/fileUtils#formatBytes,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fileUtils,code/wiki-viewer/src/lib/fileUtils->code/wiki-viewer/src/lib/fileUtils#formatDate:CONTAINS,,,code/wiki-viewer/src/lib/fileUtils#formatDate,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fileUtils,code/wiki-viewer/src/lib/fileUtils->code/wiki-viewer/src/lib/fileUtils#getFileIcon:CONTAINS,,,code/wiki-viewer/src/lib/fileUtils#getFileIcon,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fileUtils,code/wiki-viewer/src/lib/fileUtils->code/wiki-viewer/src/lib/fileUtils#getFileCategory:CONTAINS,,,code/wiki-viewer/src/lib/fileUtils#getFileCategory,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fileUtils,code/wiki-viewer/src/lib/fileUtils->code/wiki-viewer/src/lib/fileUtils#getFileTypeColor:CONTAINS,,,code/wiki-viewer/src/lib/fileUtils#getFileTypeColor,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/fileUtils,code/wiki-viewer/src/lib/fileUtils->code/wiki-viewer/src/lib/fileUtils#getFileTypeBg:CONTAINS,,,code/wiki-viewer/src/lib/fileUtils#getFileTypeBg,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/lib/frontmatter,code/wiki-viewer/src/lib/frontmatter->code/wiki-viewer/src/types/graph:IMPORTS,,,code/wiki-viewer/src/types/graph,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/lib/frontmatter,code/wiki-viewer/src/lib/frontmatter->code/wiki-viewer/src/lib/frontmatter#parseArray:CONTAINS,,,code/wiki-viewer/src/lib/frontmatter#parseArray,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/frontmatter,code/wiki-viewer/src/lib/frontmatter->code/wiki-viewer/src/lib/frontmatter#parseFrontmatter:CONTAINS,,,code/wiki-viewer/src/lib/frontmatter#parseFrontmatter,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#safeGet:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#safeGet,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#StorageQuotaError:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#StorageQuotaError,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#safeSet:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#safeSet,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#safeRemove:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#safeRemove,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#isString:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#isString,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#isBoolean:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#isBoolean,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#isNumber:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#isNumber,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#isObject:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#isObject,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/safeStorage,code/wiki-viewer/src/lib/safeStorage->code/wiki-viewer/src/lib/safeStorage#isArray:CONTAINS,,,code/wiki-viewer/src/lib/safeStorage#isArray,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/types/graph:IMPORTS,,,code/wiki-viewer/src/types/graph,IMPORTS
#4CAF50,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/services/dataService:IMPORTS,,,code/wiki-viewer/src/services/dataService,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/lib/search#initSearch:CONTAINS,,,code/wiki-viewer/src/lib/search#initSearch,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/lib/search#getAllNodes:CONTAINS,,,code/wiki-viewer/src/lib/search#getAllNodes,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/lib/search#searchNodes:CONTAINS,,,code/wiki-viewer/src/lib/search#searchNodes,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/lib/search#stripFrontmatter:CONTAINS,,,code/wiki-viewer/src/lib/search#stripFrontmatter,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/lib/search#searchContent:CONTAINS,,,code/wiki-viewer/src/lib/search#searchContent,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/search,code/wiki-viewer/src/lib/search->code/wiki-viewer/src/lib/search#hybridSearch:CONTAINS,,,code/wiki-viewer/src/lib/search#hybridSearch,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/streamUtils,code/wiki-viewer/src/lib/streamUtils->code/wiki-viewer/src/lib/streamUtils#StreamDeduplicator:CONTAINS,,,code/wiki-viewer/src/lib/streamUtils#StreamDeduplicator,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/streamUtils,code/wiki-viewer/src/lib/streamUtils->code/wiki-viewer/src/lib/streamUtils#mergeStreamChunk:CONTAINS,,,code/wiki-viewer/src/lib/streamUtils#mergeStreamChunk,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/textUtils,code/wiki-viewer/src/lib/textUtils->code/wiki-viewer/src/lib/textUtils#stripMarkdown:CONTAINS,,,code/wiki-viewer/src/lib/textUtils#stripMarkdown,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/validation,code/wiki-viewer/src/lib/validation->code/wiki-viewer/src/lib/validation#isValidFilePath:CONTAINS,,,code/wiki-viewer/src/lib/validation#isValidFilePath,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/validation,code/wiki-viewer/src/lib/validation->code/wiki-viewer/src/lib/validation#isValidFileName:CONTAINS,,,code/wiki-viewer/src/lib/validation#isValidFileName,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/validation,code/wiki-viewer/src/lib/validation->code/wiki-viewer/src/lib/validation#sanitizePath:CONTAINS,,,code/wiki-viewer/src/lib/validation#sanitizePath,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/lib/wikilink,code/wiki-viewer/src/lib/wikilink->code/wiki-viewer/src/types/graph:IMPORTS,,,code/wiki-viewer/src/types/graph,IMPORTS
#4CAF50,1.0,code/wiki-viewer/src/lib/wikilink,code/wiki-viewer/src/lib/wikilink->code/wiki-viewer/src/lib/constants:IMPORTS,,,code/wiki-viewer/src/lib/constants,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/lib/wikilink,code/wiki-viewer/src/lib/wikilink->code/wiki-viewer/src/lib/wikilink#resolveWikiLink:CONTAINS,,,code/wiki-viewer/src/lib/wikilink#resolveWikiLink,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/wikilink,code/wiki-viewer/src/lib/wikilink->code/wiki-viewer/src/lib/wikilink#getPagePath:CONTAINS,,,code/wiki-viewer/src/lib/wikilink#getPagePath,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/lib/wikilink,code/wiki-viewer/src/lib/wikilink->code/wiki-viewer/src/lib/wikilink#extractWikiLinks:CONTAINS,,,code/wiki-viewer/src/lib/wikilink#extractWikiLinks,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/lib/fetchWithTimeout:IMPORTS,,,code/wiki-viewer/src/lib/fetchWithTimeout,IMPORTS
#4CAF50,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/lib/validation:IMPORTS,,,code/wiki-viewer/src/lib/validation,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/services/agentKitLLMService#safeJson:CONTAINS,,,code/wiki-viewer/src/services/agentKitLLMService#safeJson,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/services/agentKitLLMService#chatWithLLM:CONTAINS,,,code/wiki-viewer/src/services/agentKitLLMService#chatWithLLM,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/services/agentKitLLMService#readAgentKitFile:CONTAINS,,,code/wiki-viewer/src/services/agentKitLLMService#readAgentKitFile,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/services/agentKitLLMService#saveAgentKitFile:CONTAINS,,,code/wiki-viewer/src/services/agentKitLLMService#saveAgentKitFile,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitLLMService,code/wiki-viewer/src/services/agentKitLLMService->code/wiki-viewer/src/services/agentKitLLMService#generateFromKnowledge:CONTAINS,,,code/wiki-viewer/src/services/agentKitLLMService#generateFromKnowledge,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/lib/fetchWithTimeout:IMPORTS,,,code/wiki-viewer/src/lib/fetchWithTimeout,IMPORTS
#4CAF50,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/lib/validation:IMPORTS,,,code/wiki-viewer/src/lib/validation,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/services/agentKitService#safeJson:CONTAINS,,,code/wiki-viewer/src/services/agentKitService#safeJson,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/services/agentKitService#fetchAgentKitStatus:CONTAINS,,,code/wiki-viewer/src/services/agentKitService#fetchAgentKitStatus,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/services/agentKitService#generateAgentKit:CONTAINS,,,code/wiki-viewer/src/services/agentKitService#generateAgentKit,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/services/agentKitService#fetchAgentKitFiles:CONTAINS,,,code/wiki-viewer/src/services/agentKitService#fetchAgentKitFiles,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/services/agentKitService#downloadAgentKitFile:CONTAINS,,,code/wiki-viewer/src/services/agentKitService#downloadAgentKitFile,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/agentKitService,code/wiki-viewer/src/services/agentKitService->code/wiki-viewer/src/services/agentKitService#downloadAgentKitZip:CONTAINS,,,code/wiki-viewer/src/services/agentKitService#downloadAgentKitZip,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/chatService,code/wiki-viewer/src/services/chatService->code/wiki-viewer/src/services/chatService#safeJson:CONTAINS,,,code/wiki-viewer/src/services/chatService#safeJson,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/chatService,code/wiki-viewer/src/services/chatService->code/wiki-viewer/src/services/chatService#parseSseEvent:CONTAINS,,,code/wiki-viewer/src/services/chatService#parseSseEvent,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/chatService,code/wiki-viewer/src/services/chatService->code/wiki-viewer/src/services/chatService#searchWeb:CONTAINS,,,code/wiki-viewer/src/services/chatService#searchWeb,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/chatService,code/wiki-viewer/src/services/chatService->code/wiki-viewer/src/services/chatService#searchWiki:CONTAINS,,,code/wiki-viewer/src/services/chatService#searchWiki,CONTAINS
#9E9E9E,1.0,code/wiki-viewer/src/services/chatService,code/wiki-viewer/src/services/chatService->code/wiki-viewer/src/services/chatService#generateFromKnowledge:CONTAINS,,,code/wiki-viewer/src/services/chatService#generateFromKnowledge,CONTAINS
#4CAF50,1.0,code/wiki-viewer/src/services/dataService,code/wiki-viewer/src/services/dataService->code/wiki-viewer/src/types/graph:IMPORTS,,,code/wiki-viewer/src/types/graph,IMPORTS
#4CAF50,1.0,code/wiki-viewer/src/services/dataService,code/wiki-viewer/src/services/dataService->code/wiki-viewer/src/lib/fetchWithTimeout:IMPORTS,,,code/wiki-viewer/src/lib/fetchWithTimeout,IMPORTS
#4CAF50,1.0,code/wiki-viewer/src/services/dataService,code/wiki-viewer/src/services/dataService->code/wiki-viewer/src/lib/validation:IMPORTS,,,code/wiki-viewer/src/lib/validation,IMPORTS
#9E9E9E,1.0,code/wiki-viewer/src/services/dataService,code/wiki-viewer/src/services/dataService->code/wiki-viewer/src/services/dataService#safeJson:CONTAINS,,,code/wiki-viewer/src/services/dataService#safeJson,CONTAINS
